Image_1_Path,Image_1_Label,Image_2_Path,Image_2_Label,pHash_Distance,Conflict_Type,Recommended_Action
data/raw/ct_images/progression/CT00174.png,progression,data/raw/ct_images/tumor/CT00099.png,tumor,10,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00174.png,progression,data/raw/ct_images/tumor/CT00103.png,tumor,9,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00174.png,progression,data/raw/ct_images/tumor/CT00109.png,tumor,7,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00174.png,progression,data/raw/ct_images/tumor/CT00117.png,tumor,9,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00174.png,progression,data/raw/ct_images/tumor/CT00131.png,tumor,8,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00177.png,progression,data/raw/ct_images/tumor/CT00078.png,tumor,10,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00178.png,progression,data/raw/ct_images/tumor/CT00077.png,tumor,10,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00178.png,progression,data/raw/ct_images/tumor/CT00096.png,tumor,9,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00178.png,progression,data/raw/ct_images/tumor/CT00097.png,tumor,10,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00178.png,progression,data/raw/ct_images/tumor/CT00099.png,tumor,9,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00178.png,progression,data/raw/ct_images/tumor/CT00103.png,tumor,10,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00178.png,progression,data/raw/ct_images/tumor/CT00131.png,tumor,9,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00178.png,progression,data/raw/ct_images/tumor/CT00135.png,tumor,10,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00179.png,progression,data/raw/ct_images/tumor/CT00073.png,tumor,5,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00179.png,progression,data/raw/ct_images/tumor/CT00077.png,tumor,9,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00179.png,progression,data/raw/ct_images/tumor/CT00083.png,tumor,7,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00179.png,progression,data/raw/ct_images/tumor/CT00093.png,tumor,7,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00179.png,progression,data/raw/ct_images/tumor/CT00096.png,tumor,10,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00179.png,progression,data/raw/ct_images/tumor/CT00097.png,tumor,7,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00179.png,progression,data/raw/ct_images/tumor/CT00099.png,tumor,10,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00179.png,progression,data/raw/ct_images/tumor/CT00103.png,tumor,9,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00179.png,progression,data/raw/ct_images/tumor/CT00109.png,tumor,9,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00179.png,progression,data/raw/ct_images/tumor/CT00131.png,tumor,10,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00180.png,progression,data/raw/ct_images/tumor/CT00071.png,tumor,9,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00180.png,progression,data/raw/ct_images/tumor/CT00077.png,tumor,9,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00180.png,progression,data/raw/ct_images/tumor/CT00083.png,tumor,7,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00180.png,progression,data/raw/ct_images/tumor/CT00096.png,tumor,10,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00180.png,progression,data/raw/ct_images/tumor/CT00097.png,tumor,7,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00180.png,progression,data/raw/ct_images/tumor/CT00099.png,tumor,8,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00180.png,progression,data/raw/ct_images/tumor/CT00103.png,tumor,9,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00180.png,progression,data/raw/ct_images/tumor/CT00122.png,tumor,9,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00180.png,progression,data/raw/ct_images/tumor/CT00131.png,tumor,10,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00181.png,progression,data/raw/ct_images/tumor/CT00128.png,tumor,9,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00184.png,progression,data/raw/ct_images/tumor/CT00066.png,tumor,8,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00184.png,progression,data/raw/ct_images/tumor/CT00069.png,tumor,7,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00184.png,progression,data/raw/ct_images/tumor/CT00112.png,tumor,8,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00186.png,progression,data/raw/ct_images/tumor/CT00066.png,tumor,7,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00186.png,progression,data/raw/ct_images/tumor/CT00069.png,tumor,10,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00186.png,progression,data/raw/ct_images/tumor/CT00073.png,tumor,5,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00188.png,progression,data/raw/ct_images/tumor/CT00071.png,tumor,9,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00188.png,progression,data/raw/ct_images/tumor/CT00077.png,tumor,9,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00188.png,progression,data/raw/ct_images/tumor/CT00083.png,tumor,9,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00188.png,progression,data/raw/ct_images/tumor/CT00096.png,tumor,10,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00188.png,progression,data/raw/ct_images/tumor/CT00097.png,tumor,7,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00188.png,progression,data/raw/ct_images/tumor/CT00099.png,tumor,8,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00188.png,progression,data/raw/ct_images/tumor/CT00103.png,tumor,9,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00188.png,progression,data/raw/ct_images/tumor/CT00122.png,tumor,9,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00188.png,progression,data/raw/ct_images/tumor/CT00131.png,tumor,10,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00189.png,progression,data/raw/ct_images/tumor/CT00066.png,tumor,5,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00189.png,progression,data/raw/ct_images/tumor/CT00068.png,tumor,10,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00189.png,progression,data/raw/ct_images/tumor/CT00069.png,tumor,8,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00189.png,progression,data/raw/ct_images/tumor/CT00085.png,tumor,9,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00189.png,progression,data/raw/ct_images/tumor/CT00112.png,tumor,9,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00189.png,progression,data/raw/ct_images/tumor/CT00116.png,tumor,10,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00189.png,progression,data/raw/ct_images/tumor/CT00120.png,tumor,10,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00190.png,progression,data/raw/ct_images/tumor/CT00073.png,tumor,5,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00190.png,progression,data/raw/ct_images/tumor/CT00077.png,tumor,9,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00190.png,progression,data/raw/ct_images/tumor/CT00083.png,tumor,7,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00190.png,progression,data/raw/ct_images/tumor/CT00093.png,tumor,7,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00190.png,progression,data/raw/ct_images/tumor/CT00096.png,tumor,10,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00190.png,progression,data/raw/ct_images/tumor/CT00097.png,tumor,7,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00190.png,progression,data/raw/ct_images/tumor/CT00099.png,tumor,10,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00190.png,progression,data/raw/ct_images/tumor/CT00103.png,tumor,9,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00190.png,progression,data/raw/ct_images/tumor/CT00109.png,tumor,9,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00190.png,progression,data/raw/ct_images/tumor/CT00131.png,tumor,10,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00192.png,progression,data/raw/ct_images/tumor/CT00078.png,tumor,8,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00193.png,progression,data/raw/ct_images/tumor/CT00071.png,tumor,5,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00193.png,progression,data/raw/ct_images/tumor/CT00073.png,tumor,9,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00193.png,progression,data/raw/ct_images/tumor/CT00077.png,tumor,9,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00193.png,progression,data/raw/ct_images/tumor/CT00083.png,tumor,5,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00193.png,progression,data/raw/ct_images/tumor/CT00084.png,tumor,8,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00193.png,progression,data/raw/ct_images/tumor/CT00096.png,tumor,10,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00193.png,progression,data/raw/ct_images/tumor/CT00097.png,tumor,3,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00193.png,progression,data/raw/ct_images/tumor/CT00099.png,tumor,6,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00193.png,progression,data/raw/ct_images/tumor/CT00102.png,tumor,10,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00193.png,progression,data/raw/ct_images/tumor/CT00103.png,tumor,7,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00193.png,progression,data/raw/ct_images/tumor/CT00104.png,tumor,9,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00193.png,progression,data/raw/ct_images/tumor/CT00107.png,tumor,8,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00193.png,progression,data/raw/ct_images/tumor/CT00118.png,tumor,9,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00193.png,progression,data/raw/ct_images/tumor/CT00122.png,tumor,9,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00193.png,progression,data/raw/ct_images/tumor/CT00126.png,tumor,10,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00193.png,progression,data/raw/ct_images/tumor/CT00131.png,tumor,10,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00194.png,progression,data/raw/ct_images/tumor/CT00071.png,tumor,10,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00194.png,progression,data/raw/ct_images/tumor/CT00073.png,tumor,6,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00194.png,progression,data/raw/ct_images/tumor/CT00083.png,tumor,8,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00194.png,progression,data/raw/ct_images/tumor/CT00097.png,tumor,8,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00196.png,progression,data/raw/ct_images/tumor/CT00066.png,tumor,10,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00197.png,progression,data/raw/ct_images/tumor/CT00078.png,tumor,8,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00197.png,progression,data/raw/ct_images/tumor/CT00128.png,tumor,7,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00197.png,progression,data/raw/ct_images/tumor/CT00132.png,tumor,9,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00198.png,progression,data/raw/ct_images/tumor/CT00066.png,tumor,7,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00198.png,progression,data/raw/ct_images/tumor/CT00069.png,tumor,10,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00198.png,progression,data/raw/ct_images/tumor/CT00073.png,tumor,5,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/ct_images/progression/CT00199.png,progression,data/raw/ct_images/tumor/CT00076.png,tumor,7,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/mri_images/ADC/MRI00161.png,ADC,data/raw/mri_images/T1/MRI00008.png,T1,9,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/mri_images/ADC/MRI00164.png,ADC,data/raw/mri_images/T1/MRI00010.png,T1,8,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/mri_images/ADC/MRI00164.png,ADC,data/raw/mri_images/T1/MRI00013.png,T1,9,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/mri_images/ADC/MRI00164.png,ADC,data/raw/mri_images/T1/MRI00014.png,T1,7,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/mri_images/ADC/MRI00164.png,ADC,data/raw/mri_images/T1/MRI00017.png,T1,10,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/mri_images/ADC/MRI00164.png,ADC,data/raw/mri_images/T1/MRI00019.png,T1,8,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/mri_images/ADC/MRI00164.png,ADC,data/raw/mri_images/T1/MRI00020.png,T1,7,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/mri_images/ADC/MRI00164.png,ADC,data/raw/mri_images/T1/MRI00032.png,T1,6,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/mri_images/ADC/MRI00165.png,ADC,data/raw/mri_images/T1/MRI00003.png,T1,9,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/mri_images/ADC/MRI00165.png,ADC,data/raw/mri_images/T1/MRI00008.png,T1,10,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/mri_images/ADC/MRI00166.png,ADC,data/raw/mri_images/T1/MRI00029.png,T1,10,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/mri_images/ADC/MRI00167.png,ADC,data/raw/mri_images/T1/MRI00025.png,T1,10,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/mri_images/ADC/MRI00168.png,ADC,data/raw/mri_images/T1/MRI00005.png,T1,10,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/mri_images/ADC/MRI00168.png,ADC,data/raw/mri_images/T1/MRI00016.png,T1,4,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/mri_images/ADC/MRI00168.png,ADC,data/raw/mri_images/T1/MRI00025.png,T1,9,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/mri_images/ADC/MRI00169.png,ADC,data/raw/mri_images/T1/MRI00012.png,T1,10,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/mri_images/ADC/MRI00169.png,ADC,data/raw/mri_images/T1/MRI00013.png,T1,8,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/mri_images/ADC/MRI00169.png,ADC,data/raw/mri_images/T1/MRI00014.png,T1,10,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/mri_images/ADC/MRI00169.png,ADC,data/raw/mri_images/T1/MRI00017.png,T1,7,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/mri_images/ADC/MRI00169.png,ADC,data/raw/mri_images/T1/MRI00020.png,T1,10,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/mri_images/ADC/MRI00169.png,ADC,data/raw/mri_images/T1/MRI00022.png,T1,10,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/mri_images/ADC/MRI00169.png,ADC,data/raw/mri_images/T1/MRI00032.png,T1,7,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/mri_images/ADC/MRI00170.png,ADC,data/raw/mri_images/T1/MRI00006.png,T1,7,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/mri_images/ADC/MRI00170.png,ADC,data/raw/mri_images/T1/MRI00012.png,T1,6,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/mri_images/ADC/MRI00170.png,ADC,data/raw/mri_images/T1/MRI00013.png,T1,8,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/mri_images/ADC/MRI00170.png,ADC,data/raw/mri_images/T1/MRI00019.png,T1,9,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/mri_images/ADC/MRI00170.png,ADC,data/raw/mri_images/T1/MRI00022.png,T1,10,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/mri_images/ADC/MRI00170.png,ADC,data/raw/mri_images/T1/MRI00024.png,T1,10,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/mri_images/ADC/MRI00170.png,ADC,data/raw/mri_images/T1/MRI00032.png,T1,9,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/mri_images/ADC/MRI00171.png,ADC,data/raw/mri_images/T1/MRI00005.png,T1,9,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/mri_images/ADC/MRI00171.png,ADC,data/raw/mri_images/T1/MRI00010.png,T1,9,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/mri_images/ADC/MRI00171.png,ADC,data/raw/mri_images/T1/MRI00012.png,T1,10,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/mri_images/ADC/MRI00171.png,ADC,data/raw/mri_images/T1/MRI00014.png,T1,8,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/mri_images/ADC/MRI00171.png,ADC,data/raw/mri_images/T1/MRI00016.png,T1,7,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/mri_images/ADC/MRI00171.png,ADC,data/raw/mri_images/T1/MRI00019.png,T1,7,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/mri_images/ADC/MRI00171.png,ADC,data/raw/mri_images/T1/MRI00020.png,T1,10,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/mri_images/ADC/MRI00171.png,ADC,data/raw/mri_images/T1/MRI00032.png,T1,9,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/mri_images/ADC/MRI00172.png,ADC,data/raw/mri_images/T1/MRI00001.png,T1,10,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/mri_images/ADC/MRI00172.png,ADC,data/raw/mri_images/T1/MRI00006.png,T1,9,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/mri_images/ADC/MRI00172.png,ADC,data/raw/mri_images/T1/MRI00007.png,T1,10,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/mri_images/ADC/MRI00172.png,ADC,data/raw/mri_images/T1/MRI00012.png,T1,8,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/mri_images/ADC/MRI00172.png,ADC,data/raw/mri_images/T1/MRI00021.png,T1,10,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/mri_images/ADC/MRI00172.png,ADC,data/raw/mri_images/T1/MRI00024.png,T1,10,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
data/raw/mri_images/ADC/MRI00172.png,ADC,data/raw/mri_images/T1/MRI00027.png,T1,7,Cross-Class Near Duplicate,MARK FOR MEDICAL REVIEW - DO NOT AUTO-OVERRIDE
