File_Path,Filename,Modality,Subfolder_Class,Width,Height,Color_Mode,Format,Size_Bytes,MD5_Hash,SHA256_Hash,aHash,dHash,pHash,Mean_Intensity,Std_Intensity,Min_Intensity,Max_Intensity,Pixel_Variance
data/raw/ct_images/tumor/CT00114.png,CT00114.png,ct,tumor,256,256,L,PNG,2170,c9f3f3c1aaf0e4c8cd2eefb2386b3da8,6ea01d14868105e9770418a41582254d96f56d65880305a0075f9948eb10ea51,003c7e7e7e7e3c00,8e0f2727130f0fc6,91936e6464993133,56.26,45.98,12.0,230.0,2114.45
data/raw/ct_images/tumor/CT00115.png,CT00115.png,ct,tumor,256,256,L,PNG,2178,e926be33381e024cf498f1cd7112161b,acfe3f20dfebe4f390d3e2180de240f5498b30ebe930d600ed4514f616334339,003c7e7e7e7e3c00,8e1f0f0f330f0f94,d1932e6623993926,54.13,45.4,12.0,239.0,2060.71
data/raw/ct_images/tumor/CT00116.png,CT00116.png,ct,tumor,256,256,L,PNG,2157,e5a81b0ad53af38adccdbacd33724af8,5da5e9849e291fa0b567c6e0c603d3fadd942a8472dc47fd824baa538a2c4034,003c7e7e7e7e3c00,8e070f0f330f0f86,95267a3362896526,55.58,44.3,14.0,232.0,1962.27
data/raw/ct_images/tumor/CT00117.png,CT00117.png,ct,tumor,256,256,L,PNG,2153,2150e00c92716faffa2ef4542b405cd8,97157168881028ad32f811a55220ff5d08a5db881f59e4955b7215f2d907995d,003c7e7e7e7e3c00,8e170f0f330f0f86,91336e6660992166,56.96,46.19,13.0,235.0,2133.94
data/raw/ct_images/tumor/CT00118.png,CT00118.png,ct,tumor,256,256,L,PNG,2206,7ce356d1ec83f329a05ee93d8db89b9a,d29bb369432977165678b11321255a7e3846586c39d46464559de7d6ae4c6c15,003c7e7e7e7e3c00,8e0f0f0f330f0f8e,d11b2e662699b922,60.2,45.63,18.0,225.0,2082.5
data/raw/ct_images/tumor/CT00119.png,CT00119.png,ct,tumor,256,256,L,PNG,2175,4a81fdb1aeb24ef06f922671e4949a9c,c49ceaf01f10de89ed80133a37237f3ae563354efb8fa25fafe2c9c6a1c8e247,003c7e7e7e7e3c00,8e1f2f0d370f0f96,91936e6439992166,57.54,45.63,15.0,227.0,2081.78
data/raw/ct_images/tumor/CT00120.png,CT00120.png,ct,tumor,256,256,L,PNG,2150,533d645709150173b69729712d8b40fa,cf3ba9af3b41d26a1145d6b94798ff5f348448c2e92df561f57890d67c061b16,003c7e7e7e7e3c00,8e070f0f330f0f86,85c67a33628c6466,57.38,44.86,14.0,221.0,2012.39
data/raw/ct_images/tumor/CT00121.png,CT00121.png,ct,tumor,256,256,L,PNG,2138,151e5dd6892c75018177931e43e29155,a460923ad37af14a7e04d15df5101c9af3520a9f5a98df4e7e281b4a8b952058,003c7e7e7e7e3c00,8e170f0d330f0f86,91267e2368996126,56.98,46.13,13.0,229.0,2128.19
data/raw/ct_images/tumor/CT00122.png,CT00122.png,ct,tumor,256,256,L,PNG,2226,7a7eea64630143b324024b920b889496,8d42e06c40718ab47200452621bc6bd8b5e636bbd618154ec9fee20bc2f9301a,003c7e7e7e7e3c00,8e0f2727130f0f86,91936e646699b132,57.86,48.74,12.0,229.0,2375.52
data/raw/ct_images/tumor/CT00123.png,CT00123.png,ct,tumor,256,256,L,PNG,2159,c3c79ab68d7565aff18d61f09f7c4eaa,d32a13126dac28555ad099c856a058c1701b2816a68d113b72f4a179b8f9b971,003c7e7e7e7e3c00,cc1f0f0f330f0f8e,913b6e6626993182,56.09,46.2,12.0,226.0,2134.61
data/raw/ct_images/tumor/CT00124.png,CT00124.png,ct,tumor,256,256,L,PNG,2206,57de367db86e65480fdec79ff2915eaa,84d73733bc12042d4bdb362d65bace90725ecc03cb5f2d673d260a935e6d91ec,003c7e7e7e7e3c00,8e1f0f2f330f0f8e,91336e6628992166,56.18,47.36,12.0,224.0,2242.68
data/raw/ct_images/tumor/CT00125.png,CT00125.png,ct,tumor,256,256,L,PNG,2188,6ececc043fff58446896ee460c6fc8c1,ba1e46e55cb0207ed076df70dff7f0e11459bab4d5f282e0b1d7ed8096f0ebe6,003c7e7e7e7e3c00,8e0f0f0f330f0f96,d1932e6631993166,56.93,47.58,12.0,233.0,2264.3
data/raw/ct_images/tumor/CT00126.png,CT00126.png,ct,tumor,256,256,L,PNG,2163,a5a7d5c07fb40867676d549f1526a162,170d364526abf4c8b39ecf9ad6892821067b658966489588af9f03e4288d5e2e,003c7e7e7e7e3c00,8e0f0f2f330f0f96,91932e6626993923,56.42,44.08,15.0,231.0,1943.38
data/raw/ct_images/tumor/CT00127.png,CT00127.png,ct,tumor,256,256,L,PNG,2181,4f4cec5169b7b3f15b4473c99251cfbf,9e7931cf8c4ea6a44aef97b50bd6a3992bc9ee0ee85a5a6e6702687d690a466e,003c7e7e7e7e3c00,8e0f2f2f130f0f96,91932e6466993133,55.59,46.46,12.0,234.0,2158.5
data/raw/ct_images/tumor/CT00128.png,CT00128.png,ct,tumor,256,256,L,PNG,2139,24fab14c13823fef94059767223df853,b7d72a33cf69211ff3ca7abd4a989f4ba087530e28d218fd30c5b1caf7771065,003c7e7e7e7e3c00,8e170f0f330b0f94,c4912b2237cc3c33,56.77,43.78,15.0,231.0,1916.56
data/raw/ct_images/tumor/CT00129.png,CT00129.png,ct,tumor,256,256,L,PNG,2191,53515aa0b75a31c0504cfb908d2bfd6d,ff9b7d8d53ee2605bb49f23b98a43421ac231da71b909c31b33376b7ff44a12c,003c7e7e7e7e3c00,8c1f0f2f330f0f8e,d1332e6636993122,59.13,46.02,16.0,238.0,2117.5
data/raw/ct_images/tumor/CT00130.png,CT00130.png,ct,tumor,256,256,L,PNG,2140,06b842ef1b5f18c6a9481da0301fc8b6,7c59d9f7644a9a1d62de2429a2db92f1ab8b046f1d1605dbdf187201b9af7a0d,003c7e7e7e7e3c00,8c1f0f2f330f0f8e,d1332e6439993066,59.85,45.22,17.0,230.0,2044.6
data/raw/ct_images/tumor/CT00131.png,CT00131.png,ct,tumor,256,256,L,PNG,2202,e5eaf1fe4cb2766ad7ff6f8178e37f93,d127b8c0c6e89eb883b88267dda6fa954a857cf6d64fd7807137bd4934e331b6,003c7e7e7e7e3c00,8e1f0f2f330f0f86,91936e6660993166,56.55,46.56,14.0,233.0,2168.03
data/raw/ct_images/tumor/CT00132.png,CT00132.png,ct,tumor,256,256,L,PNG,2173,8ff29cd5f5a6a4cc86cf43b0df045f0d,d26eae0218dfaba55333af2f7bd7ed677648b649954654c877a59dce1776dcfd,003c7e7e7e7e3c00,8e170f0f330f0f94,c4932b2237cc3433,57.3,43.78,16.0,234.0,1916.32
data/raw/ct_images/tumor/CT00133.png,CT00133.png,ct,tumor,256,256,L,PNG,2229,db4ce103f5803710172dc16ad116ee4d,80234fb3ae236418e94662871b0472d408c497e718a3b1936ec838a83ae15f2d,003c7e7e7e7e3c00,8c1f0f0f230f0f8e,d1332e6639993026,60.16,47.02,17.0,235.0,2210.74
data/raw/ct_images/tumor/CT00134.png,CT00134.png,ct,tumor,256,256,L,PNG,2146,84a5d7d5e8a596b3909c3060ba19aecd,2139ff72c600a329338d26deb2bdd9d83812ffa44ce216d32a8e6b52fa495c9e,003c7e7e7e7e3c00,8e1f2f2f330f0f86,91336e6439992066,54.35,44.78,12.0,222.0,2005.14
data/raw/ct_images/tumor/CT00135.png,CT00135.png,ct,tumor,256,256,L,PNG,2188,51b4b4dc037af480556dc81b21eb8b56,b021171a5e2033d522dbc1aad39826cf93be855dbffb875eac444f24acb49058,003c7e7e7e7e3c00,cc0f0f2f330f0f8e,913b6e6620993126,57.56,47.58,13.0,229.0,2264.04
data/raw/histopathology_images/atypical/HIMG00141.png,HIMG00141.png,histopathology,atypical,256,256,RGB,PNG,9208,5561a3d6ad75d03dfac3cb20801c7e85,d11c5b126150c73c0e4dfaca5ece168d8d4f841ead80a5ca8013f53d3d937204,ff0f85ed9180e4bb,45d6d6a28ac6aaa8,be9a85488df33e2e,175.04,43.63,35.0,218.0,1903.76
data/raw/histopathology_images/atypical/HIMG00142.png,HIMG00142.png,histopathology,atypical,256,256,RGB,PNG,9356,df3bdb573bd553a0b3ac27b21a2b1132,8f25480df39eac83d77cbff4a015cdc3c0831bb25819ba61ac3cac0867cae8b1,af90d85d99c18ddc,a39bee22cc64a6e6,fbc69729939271f9,174.46,43.93,35.0,219.0,1929.89
data/raw/histopathology_images/atypical/HIMG00143.png,HIMG00143.png,histopathology,atypical,256,256,RGB,PNG,9397,069eddeaf61ed5353c251352a24a6f10,b3ba84ba0f15e65a13980c6e8b765ee69d0df95c2d46bcd248e9a82971b7e04c,f1d915a1b7c1819e,0a4e92b892f8ca82,eec8d8e5972d9796,174.94,44.85,35.0,221.0,2011.56
data/raw/histopathology_images/atypical/HIMG00144.png,HIMG00144.png,histopathology,atypical,256,256,RGB,PNG,9279,6985d60a5720aa58e8e8af9351e3e680,e2010bc1a9c8e6ac94abaa296c6f734f08059556b035eeeaa6841d3ea1782c07,b39910a0f80d61df,ddc8aab56ea23464,eb6cbc1bd02797c8,178.15,45.65,35.0,222.0,2083.54
data/raw/histopathology_images/atypical/HIMG00145.png,HIMG00145.png,histopathology,atypical,256,256,RGB,PNG,9075,b82a0ac1db1ead7dc9156df875f75936,d33c0b09ce3178b4351b30114ee7615e662eefdc3fdeaff7c2dab7050757152d,3b371081b1373bed,ad9acab4b49aad66,af0c91a7e969f4da,176.34,40.99,35.0,214.0,1680.4
data/raw/histopathology_images/atypical/HIMG00146.png,HIMG00146.png,histopathology,atypical,256,256,RGB,PNG,9279,cf728be7f3941e8631ace66eeffa9484,c8ea1a74c71f47baac23f32423e13bef6fca1e50f6da8816895958b6eeef2d76,df41251f87b718fc,ca74b286cab8895a,ae23c09c989df77c,175.85,44.12,35.0,221.0,1946.7
data/raw/histopathology_images/atypical/HIMG00147.png,HIMG00147.png,histopathology,atypical,256,256,RGB,PNG,9209,c09a3622128d43213a535668417adae6,d5537e8ed86517bf94c1e11b2a5d0da4cd0401643dc866f29843aa5846019696,73f0fc8b8345cdd3,29dfc6add836a4e9,ffccc523ad99e2fc,179.92,43.23,36.0,226.0,1868.83
data/raw/histopathology_images/atypical/HIMG00148.png,HIMG00148.png,histopathology,atypical,256,256,RGB,PNG,9315,86d9e281a3c1ca870e98db4ac5e1d928,7c667f65c3a5c3dc17b4e125ea6be6d4f364f6231357233027d1881c05f5650c,af0bb081a2c028df,a6ac9cb4a9adb5ca,ff2f9011b05bee8f,173.19,43.03,35.0,214.0,1851.72
data/raw/histopathology_images/atypical/HIMG00149.png,HIMG00149.png,histopathology,atypical,256,256,RGB,PNG,9391,7cd056dfde8896ac9f78feb839de4d3a,534fb10ed1115414e9666172078e32f3236a49cfb407667f4dd0297ea57a3bf4,dde370a0f793919f,e6693eb65ada9cc8,eed3b9b49a5b928d,174.35,44.82,35.0,218.0,2008.39
data/raw/histopathology_images/atypical/HIMG00150.png,HIMG00150.png,histopathology,atypical,256,256,RGB,PNG,9125,d75f73443a0fb73d467d6f05d69e06f9,820e0d8538fe0c7cae4d4b71b5cc0b0b1fe71a333c857d1633ae84eec275bf7c,a7ddd0b935d5a0f7,b4c6ca8c9652b39a,ee78b5138f65e806,174.95,43.97,35.0,219.0,1933.13
data/raw/histopathology_images/atypical/HIMG00151.png,HIMG00151.png,histopathology,atypical,256,256,RGB,PNG,9446,ba2c6a7182b6f3f52842007f2b7699f2,cb7b09f6de0d6b67e3ce16450c838aa9cc0a53eb918656ec59dc7038363f815c,9d0cfcc1058787d2,c2e2eeb4b252d1c9,bacadc32e8ecd4dc,173.26,43.95,35.0,221.0,1931.54
data/raw/histopathology_images/atypical/HIMG00152.png,HIMG00152.png,histopathology,atypical,256,256,RGB,PNG,9233,8bfa219dbf782452cd819f5f69369677,a5f0d2727a38e2aa21a68af8a6cf4a9625d2248a095a2efecb11b8f7e25e53a4,fd34878dfd0180fe,349ad1e466a69aab,bb94cccad93bb1f4,177.86,42.19,35.0,219.0,1780.33
data/raw/histopathology_images/atypical/HIMG00153.png,HIMG00153.png,histopathology,atypical,256,256,RGB,PNG,9331,7ca4fa601dc98c01cf0b8429190bb48f,1e1d836951a5e6b350aa909b0fb4396cf60ac50e25e707847bcbfa90c77f9ce1,b129c2a56ddc80ee,9ca4e1b2a646cab3,fb2f45ca877cb441,174.8,42.65,35.0,217.0,1819.03
data/raw/histopathology_images/atypical/HIMG00154.png,HIMG00154.png,histopathology,atypical,256,256,RGB,PNG,9153,57bc627a91604b4a9cd037aef8cf7b2b,1ccf4013b7c7072185cd6b74cd5bd9208103858478f779346d731c400c391f4d,f7a3bad4d13190cf,d2b889db4c9c9c44,eee4b32ef0568f48,175.14,42.39,36.0,215.0,1796.97
data/raw/histopathology_images/atypical/HIMG00155.png,HIMG00155.png,histopathology,atypical,256,256,RGB,PNG,9412,007dedeac19a6d7670f72677d684e677,a734c056aed12f1c135be04edf18abcf7de17f4cc9780c18e0e682673b0580b4,ff2381229485a4ff,16ba8a3bd2d2b2b2,ae2dc1b29541bd5e,175.03,44.78,35.0,222.0,2004.93
data/raw/histopathology_images/atypical/HIMG00156.png,HIMG00156.png,histopathology,atypical,256,256,RGB,PNG,9253,550fb3ab1ce1c7d1666af6c2e749cee4,bddd04615713c379d8aaa0d494d2a10262acbc889e1add4836b6663bc7970059,ecc9e4f70280c19d,b5e43a3aa9ace8c6,ead3d97995c4d624,176.38,45.65,35.0,220.0,2084.23
data/raw/histopathology_images/atypical/HIMG00157.png,HIMG00157.png,histopathology,atypical,256,256,RGB,PNG,9313,e18962d8e494f805b1b7de1b92bce54b,5c5528569111dd4f5141aceb8e0c14f6e40019f699c7a4b6c8d1c4b29b5ceae8,b7b1934b809ca9a1,90d6c865d5d2a4b4,ffa4ef9e21a99437,175.97,44.78,35.0,219.0,2004.95
data/raw/histopathology_images/atypical/HIMG00158.png,HIMG00158.png,histopathology,atypical,256,256,RGB,PNG,9272,07a5d1390ec030250e04a3ed1fb59b96,8343f1dc9c603939093c0c513f14e275ccbfa011bede6fa63421964acdd740d4,d584ac0f90b8b3b7,6ce695a78ade989a,ff39e6eca1a5c947,175.98,46.01,35.0,223.0,2116.83
data/raw/histopathology_images/atypical/HIMG00159.png,HIMG00159.png,histopathology,atypical,256,256,RGB,PNG,9299,ba94f7a393b735dd987a93772674c146,de7878111109d0badd85a536f652652abf366ae346e0ae3637c8b633ca6432f6,bd9de33119c4d0d3,86c6389c48f7cac8,ea8bfc9a8d67a1e4,173.58,44.6,35.0,214.0,1989.54
data/raw/histopathology_images/atypical/HIMG00160.png,HIMG00160.png,histopathology,atypical,256,256,RGB,PNG,9173,feb5ef0633a5b49e760d49aa3aafb883,62e23619c47805399296baac49a80027d14789106b9b8fe12cc7a72b5ddaa718,36ca21b1b923e1fd,92a9b49e9495ae9c,ef16901fce62378b,177.16,43.32,35.0,224.0,1876.71
data/raw/histopathology_images/atypical/HIMG00161.png,HIMG00161.png,histopathology,atypical,256,256,RGB,PNG,9003,c751a91512957b969b192edb9071ea4e,73f192a14f2a7a866ca47819bf99eef239ba83053c2b2164924f05eaf67dbca4,f383b2918c4dc6fb,d4cc88da8662f29c,fecce1338fe6805f,176.86,43.11,36.0,217.0,1858.57
data/raw/histopathology_images/atypical/HIMG00162.png,HIMG00162.png,histopathology,atypical,256,256,RGB,PNG,9181,20522387e460aa69d249c0b2eca7d9ac,267ad52736c3a9d2eb06ee9595c93ce9b3e3f09b4033dbfff7220bdcdf5c9f91,8f0d9a3bc28989ff,896ec98ce9d48474,bf14b27bc48fe4f4,178.69,42.3,35.0,221.0,1788.9
data/raw/histopathology_images/atypical/HIMG00163.png,HIMG00163.png,histopathology,atypical,256,256,RGB,PNG,9142,efa221d5ef820abcbd8bdb7e353e313e,d8f4e52af235c8b817afe4d0c58db13ce51e6ad447a4c1a57459957486844f1e,ff808c0524853dae,b4d4c6b6b3d296a7,bf69dde2c18af455,176.68,42.17,35.0,228.0,1778.42
data/raw/histopathology_images/atypical/HIMG00164.png,HIMG00164.png,histopathology,atypical,256,256,RGB,PNG,9358,d4c23761d4af2f40567c964c2fee2a49,d9203349023ea82bc5da3abdafcb500e22ddfc5a093614c400c726389ea3b129,dd0b1bb53b234051,caaa8c928cb8565c,aa9dd01fce728599,176.36,42.4,35.0,222.0,1798.09
data/raw/histopathology_images/atypical/HIMG00165.png,HIMG00165.png,histopathology,atypical,256,256,RGB,PNG,9169,4eff61c7b0b046bbc924bcea2636e1d8,d1daab49da558da1eb3e44c372f407ecb757962085702bb3cd37d944213ffc22,efc3c720c3e464ed,325ad2b4e8f23666,f2acd0e2e147b7b9,174.57,45.07,35.0,222.0,2031.39
data/raw/histopathology_images/atypical/HIMG00166.png,HIMG00166.png,histopathology,atypical,256,256,RGB,PNG,9295,eea9467f38e7c63d79c07944aac73cc4,5d00d8f35712710c44a173a032915eb2114f1fee3f14963e335a92bb097e8574,9bf952058200f1ff,d4cc2baac1e5da92,fe9dce79be0291b4,177.09,44.4,35.0,220.0,1971.45
data/raw/histopathology_images/atypical/HIMG00167.png,HIMG00167.png,histopathology,atypical,256,256,RGB,PNG,9356,d4ef9d0f287479d19634fa6216de253b,906f837f49ce6e6408ec58170470013638aa23426d9e8f0143258cc8f77cf4ca,5789c2e5136f4d4b,4ac4f1b2d82e2469,ba7e98888ce3f475,176.49,45.02,35.0,221.0,2026.44
data/raw/histopathology_images/atypical/HIMG00168.png,HIMG00168.png,histopathology,atypical,256,256,RGB,PNG,9381,f70a0e4680e9d7cbfae5430409c86148,8ac1e7b636a3f1290e8fe2d49fad36d7a16d1df47a31161492af8c1809b80138,fd08f9941181d3f1,6e2eb4d29aa4989a,ea59c118d6f4f1cd,173.18,44.44,35.0,219.0,1975.07
data/raw/histopathology_images/atypical/HIMG00169.png,HIMG00169.png,histopathology,atypical,256,256,RGB,PNG,9483,4b8c105477d9d41313b062f53aa0b5e0,c345747eeb6db2cdd37f18591f541f441f89f7070f88dd0a8c17073e814deeb4,fec9ff345c85a1bb,dbd4149a4ad2b4ad,facaed7cc46784b1,175.08,43.79,35.0,223.0,1917.53
data/raw/histopathology_images/atypical/HIMG00170.png,HIMG00170.png,histopathology,atypical,256,256,RGB,PNG,9555,dd5f7a73b8e043e76f6cec4937b1399c,d0fbf0044ca92fcf5ce4b9b5ba005139a9d666cf16f12450fb57d98ec7bba21d,c38183168f8e3172,64cac99bc3c59c5b,bf38e8bbd0c7f4a5,175.97,45.48,35.0,227.0,2068.65
data/raw/histopathology_images/atypical/HIMG00171.png,HIMG00171.png,histopathology,atypical,256,256,RGB,PNG,9374,0ab975c97dc6549a860287186db15636,9e51d05ca7ef96d041f1b586b0ce6fc97c2b00be3be93b2608188d1f9b8f06b3,edb1a1fd8900e0ed,a6bab0d4cca2b2b6,ebadc31d89c2b17d,173.63,43.9,35.0,218.0,1927.0
data/raw/histopathology_images/atypical/HIMG00172.png,HIMG00172.png,histopathology,atypical,256,256,RGB,PNG,9434,1acfa3c699ad9277f5cba06692793a07,64a86c7a2f55d3adf0a28b9a77f4e968f3ddbd934d0cb4dfc9628312962e0ff9,cd89a96998190bf7,e68ca42acc8c5593,eb7bb618d001cbf5,173.6,44.36,35.0,221.0,1967.39
data/raw/histopathology_images/atypical/HIMG00173.png,HIMG00173.png,histopathology,atypical,256,256,RGB,PNG,9331,7219a186f9269f515f82054ad45bc999,10da7ea8ec0c3e4780ec00d397c38f9c9df5ee51081022076879b91b660b71b6,c48137fcc3819d9d,e2ea98aeecaccec6,fae69639d2ca873c,176.11,42.48,35.0,218.0,1804.51
data/raw/histopathology_images/atypical/HIMG00174.png,HIMG00174.png,histopathology,atypical,256,256,RGB,PNG,9135,76cbdf46d45eecaf11b25b8f26eb3dfc,0439bf96a3ed902ed62744ac9e0ca8c92adcda6e189c946aad92fdb9f1c5df93,ffc1c18901c6cdfb,c95476ee3a73e664,fa6cc9d68dbaf062,174.4,43.14,35.0,218.0,1861.45
data/raw/histopathology_images/atypical/HIMG00175.png,HIMG00175.png,histopathology,atypical,256,256,RGB,PNG,9421,341692eeb5e7c1308ea45828c136c0ed,fd6b2b04fcb4b1df057a5236e903c025bf33571c1ef5db5c466681eb9be43123,fb609da7998104df,ac744ab28490926c,bee1816f993eec98,174.34,43.26,35.0,222.0,1871.35
data/raw/histopathology_images/atypical/HIMG00176.png,HIMG00176.png,histopathology,atypical,256,256,RGB,PNG,9484,d6fa7838ca3f6a211765b951f0500e4b,700783e8151851ec93ca94f2422ccfbb73ff8d14162607f3c05df0fda3349687,798d95a42fcb19f9,2ca68abaaaac4cb4,bbfec989c74ccd83,173.22,45.27,35.0,219.0,2049.0
data/raw/histopathology_images/atypical/HIMG00177.png,HIMG00177.png,histopathology,atypical,256,256,RGB,PNG,9378,10a193d5aa6e478b1d7d777fdec1a05b,47bc66e94863f8e357aae890b294b4cede3df758a9320b6a9c85d255666d1cdf,f782cc3b238da3f2,da88e7acbbc6b519,af3ce48e87dbf062,175.83,43.5,35.0,216.0,1892.5
data/raw/histopathology_images/atypical/HIMG00178.png,HIMG00178.png,histopathology,atypical,256,256,RGB,PNG,9321,d9281f53078cdb8028e8279a6baa1405,f170bb80d7cb08df7fe9ad8ec266106bed7b07157933f86081edcb45dd64752f,c703b3b88e8322c7,71b29caec2d139d2,beada1f49acdecd2,174.09,44.38,35.0,221.0,1969.32
data/raw/histopathology_images/atypical/HIMG00179.png,HIMG00179.png,histopathology,atypical,256,256,RGB,PNG,9353,fd10ad6eb3f6390c7a5e2961a0b921ef,be6e04cadfc89a2c96a8a2974e92a99cf92cead39d1f680bb37cf51e16db6f58,9b209b02339f93fd,dc10ac899885c9aa,af6ff8a6803c99ec,175.11,43.04,35.0,218.0,1852.48
data/raw/histopathology_images/atypical/HIMG00180.png,HIMG00180.png,histopathology,atypical,256,256,RGB,PNG,9388,4f69ba1e84a6c8fc22e8f642ac915227,6962a1ec0d6727b8d8cf9a99c1009d61b7f1525c28e6c7058b6e9f6e9653b1ba,f981918307b9f363,dc9496c8a28cdcb1,af1ec5c9b0ccda67,172.56,44.07,35.0,219.0,1942.02
data/raw/histopathology_images/atypical/HIMG00181.png,HIMG00181.png,histopathology,atypical,256,256,RGB,PNG,9448,539d29efdf87839f8759b04f6207cc33,f353d4f39a7a7e7f042b1797af0bec7cba566a3059ce056b893ebcec66e02a0f,f6912d82b49c98f7,db9ea6ab9ad6ceaa,fea3fcd6a478938b,176.42,44.7,35.0,225.0,1998.09
data/raw/histopathology_images/atypical/HIMG00182.png,HIMG00182.png,histopathology,atypical,256,256,RGB,PNG,9192,98e73e3b7c9a66e8363002ae51cbd61e,abad41a6d1849d2da81dc35a9f3ebe657b1497aaac6a5775596eb417350205ed,efb0a2f10183a6b7,b19db5dcecc993ba,ffcd9735a0b3b91a,177.6,46.2,36.0,225.0,2134.78
data/raw/histopathology_images/atypical/HIMG00183.png,HIMG00183.png,histopathology,atypical,256,256,RGB,PNG,9316,6a1f45bda2cde4b084b9cf65c4d55d19,2e9988aead7c180eccfa0395f472d6b608a573f7bba80b6353957dab9e393cf7,99c5099917990dee,cc66648e888c66a2,bb68f28ee7e98d21,174.62,45.02,36.0,221.0,2026.46
data/raw/histopathology_images/atypical/HIMG00184.png,HIMG00184.png,histopathology,atypical,256,256,RGB,PNG,9308,8a9ac540c7d967b8e00f40dae2451df1,dbb4aab313a0cc8ce449147256024476869aeb85dd76712aefe322a88d179d4d,eeadd0c061e9c5db,a2b6caf03ca46e6a,eb579293f470cdcc,173.26,43.63,35.0,217.0,1903.73
data/raw/histopathology_images/atypical/HIMG00185.png,HIMG00185.png,histopathology,atypical,256,256,RGB,PNG,9277,3ddab092d963a226ad26970b957decaa,1bc2e7076003a0d78bc2d4a4ac5b4522111f3e44c9bb864c18fd7667e78180a4,d1297360092f217d,d6a4b83eac949436,ab68fa3dd064b6e0,178.06,44.86,35.0,224.0,2012.14
data/raw/histopathology_images/atypical/HIMG00186.png,HIMG00186.png,histopathology,atypical,256,256,RGB,PNG,9257,cadf96d7d5ed1bd876f830773c6562d2,d254d5d671a6ce2aab4136a030f90e861c2c9f7b23625ab3341729c29132f5ad,f778f1a908879b9f,da2e88a4a5c0d88c,bfc2c63693eeb427,175.48,43.86,36.0,223.0,1923.92
data/raw/histopathology_images/atypical/HIMG00187.png,HIMG00187.png,histopathology,atypical,256,256,RGB,PNG,9209,d7229f8e718c2eb058e94f29c64661f4,9742ba2f9f357509fb0dfeefedf709889fc1c7042b38149bafd0b4b615684de9,dd9393bc834103d3,cc88c896b964d4d9,affdb8a1d39ae825,173.75,44.34,35.0,213.0,1965.65
data/raw/histopathology_images/atypical/HIMG00188.png,HIMG00188.png,histopathology,atypical,256,256,RGB,PNG,9340,b523e2ea614c3df5e38912e713323fda,27b49b021cb88909f6d6f8563eff24e55fc1215721051a9f1b573e3a0262b4b9,9b2c5bdaa603c06e,ccb62ccd92a9eb22,ff8bcb3c9eec8da2,178.19,47.4,35.0,230.0,2247.23
data/raw/histopathology_images/atypical/HIMG00189.png,HIMG00189.png,histopathology,atypical,256,256,RGB,PNG,9150,cf6faf1bb4ed216ca74e161837a20cfe,8552f9309faedf7a99051bec69470df76562932c54c78d2b5bcf735439be2591,efe105e4dbd3818d,232556baecd9a4e6,bbc2b3ddd856929b,175.03,44.26,35.0,215.0,1959.12
data/raw/histopathology_images/atypical/HIMG00190.png,HIMG00190.png,histopathology,atypical,256,256,RGB,PNG,9425,d047d0a49e80a5c7ab67d1646e3d7850,e5008994471bcf6bf4a0ca55bf88a4f0663cbd3a491bac4deabf05894911f3f1,c7e8c954e12c06fd,d06e6a3a3496d36e,fa68bc97a7369a21,176.24,43.16,35.0,222.0,1863.16
data/raw/histopathology_images/atypical/HIMG00191.png,HIMG00191.png,histopathology,atypical,256,256,RGB,PNG,9107,edbf8ffdbf066a0b347a5f465b00fd3e,ab8dfd9488a0d50c1c03e351c118c761689fde89fc99ca93d51dd2173cbdaaee,bfb9c8818085edf9,a694e5cab286e6cc,bb15c3b69eb8cbe1,178.82,46.01,36.0,227.0,2117.31
data/raw/histopathology_images/atypical/HIMG00192.png,HIMG00192.png,histopathology,atypical,256,256,RGB,PNG,9295,d5a927eec101ecb6d1d09a28eb395bef,29d27cb5a6b2b3ad16749a02f5cbc0dc428e7bb5a7288651c2a35daf720d8600,5d1189e1fd9584cd,5656a4f8ce9697e6,ea60959ee037bd19,173.8,45.41,35.0,216.0,2061.96
data/raw/histopathology_images/atypical/HIMG00193.png,HIMG00193.png,histopathology,atypical,256,256,RGB,PNG,9555,9c6b6d5b6beb5261a9a1185870b4e388,dbc9e5f02c0ad7feb7654ea686b58a4aedf1d7f7a84df5dbe4d4ecfe3698faf5,ffd1c92d068ca48f,98cc64a6a387b2a6,bbedecd687839964,176.59,45.07,35.0,223.0,2030.91
data/raw/histopathology_images/atypical/HIMG00194.png,HIMG00194.png,histopathology,atypical,256,256,RGB,PNG,9230,2cdca1c874ca32d85b6a4cd740a85a44,671d600d7383eb2003b9c3ba3f847195159f5aae5da686ba134c9e48f3566a8f,f809218818459ffd,b584b6cc9c2aed4e,cb6fc185dcf1a2a7,178.3,44.0,36.0,222.0,1935.74
data/raw/histopathology_images/atypical/HIMG00195.png,HIMG00195.png,histopathology,atypical,256,256,RGB,PNG,9359,c3c3da212fc02a5d2b5e1de6f0ea5046,b8b42e66ab70fd591360602c983302307c06b5a57b5720f99f5f16d23f870e22,0f12b121e58381ff,46599454aa8ccc22,ae009c3de10bf3f6,174.76,45.19,35.0,218.0,2042.03
